,phish_id_x,url,phish_detail_url_x,submission_time_x,verified_x,verification_time_x,online_x,target_x,phish_id_y,phish_detail_url_y,submission_time_y,verified_y,verification_time_y,online_y,target_y
1668,7449254.0,https://post-paket-authentification-mt703140160ch.nitininternational.com/ekp-web/lang%3Dde%26service%3Dekp/DIEP/Seleccione_medio_de_pago.php,http://www.phishtank.com/phish_detail.php?phish_id=7449254,2022-02-21T06:25:26+00:00,yes,2022-02-21T06:32:15+00:00,yes,Other,,,,,,,
1669,7449252.0,https://decentralaond.com/dec.php,http://www.phishtank.com/phish_detail.php?phish_id=7449252,2022-02-21T06:02:53+00:00,yes,2022-03-02T08:23:30+00:00,yes,Other,7449252.0,http://www.phishtank.com/phish_detail.php?phish_id=7449252,2022-02-21T06:02:53+00:00,yes,2022-03-02T08:23:30+00:00,yes,Other
1670,7449251.0,https://www.decentralaond.com/,http://www.phishtank.com/phish_detail.php?phish_id=7449251,2022-02-21T06:02:52+00:00,yes,2022-03-02T08:23:25+00:00,yes,Other,7449251.0,http://www.phishtank.com/phish_detail.php?phish_id=7449251,2022-02-21T06:02:52+00:00,yes,2022-03-02T08:23:25+00:00,yes,Other
1671,7449214.0,https://botecodomanolo.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7449214,2022-02-21T04:39:46+00:00,yes,2022-02-21T04:42:45+00:00,yes,Other,7449214.0,http://www.phishtank.com/phish_detail.php?phish_id=7449214,2022-02-21T04:39:46+00:00,yes,2022-02-21T04:42:45+00:00,yes,Other
1672,7449206.0,https://www.mahikapur.in/mahikapur/,http://www.phishtank.com/phish_detail.php?phish_id=7449206,2022-02-21T04:28:31+00:00,yes,2022-02-22T02:31:45+00:00,yes,Other,7449206.0,http://www.phishtank.com/phish_detail.php?phish_id=7449206,2022-02-21T04:28:31+00:00,yes,2022-02-22T02:31:45+00:00,yes,Other
1673,7449138.0,https://www.visaoseoe.top/,http://www.phishtank.com/phish_detail.php?phish_id=7449138,2022-02-21T01:51:07+00:00,yes,2022-02-22T02:31:45+00:00,yes,Visa,7449138.0,http://www.phishtank.com/phish_detail.php?phish_id=7449138,2022-02-21T01:51:07+00:00,yes,2022-02-22T02:31:45+00:00,yes,Visa
1674,7449077.0,https://site-6863017-3545-7712.mystrikingly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7449077,2022-02-20T23:12:25+00:00,yes,2022-02-20T23:22:48+00:00,yes,Other,7449077.0,http://www.phishtank.com/phish_detail.php?phish_id=7449077,2022-02-20T23:12:25+00:00,yes,2022-02-20T23:22:48+00:00,yes,Other
1675,7449064.0,https://post-paket-authentification-mt703140160ch.nitininternational.com/ekp-web/,http://www.phishtank.com/phish_detail.php?phish_id=7449064,2022-02-20T22:09:58+00:00,yes,2022-02-22T02:31:46+00:00,yes,Other,,,,,,,
1676,7448929.0,https://safe.osmosiszone.network/,http://www.phishtank.com/phish_detail.php?phish_id=7448929,2022-02-20T18:43:13+00:00,yes,2022-02-26T21:26:53+00:00,yes,Other,7448929.0,http://www.phishtank.com/phish_detail.php?phish_id=7448929,2022-02-20T18:43:13+00:00,yes,2022-02-26T21:26:53+00:00,yes,Other
1677,7448921.0,https://backend.zbgstmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448921,2022-02-20T18:27:03+00:00,yes,2022-02-23T03:38:27+00:00,yes,Other,7448921.0,http://www.phishtank.com/phish_detail.php?phish_id=7448921,2022-02-20T18:27:03+00:00,yes,2022-02-23T03:38:27+00:00,yes,Other
1678,7448919.0,https://backend.saxomkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448919,2022-02-20T18:20:57+00:00,yes,2022-02-23T03:38:30+00:00,yes,Other,7448919.0,http://www.phishtank.com/phish_detail.php?phish_id=7448919,2022-02-20T18:20:57+00:00,yes,2022-02-23T03:38:30+00:00,yes,Other
1679,7448918.0,https://backend.qtrademkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448918,2022-02-20T18:17:52+00:00,yes,2022-02-23T03:38:31+00:00,yes,Other,7448918.0,http://www.phishtank.com/phish_detail.php?phish_id=7448918,2022-02-20T18:17:52+00:00,yes,2022-02-23T03:38:31+00:00,yes,Other
1680,7448917.0,https://backend.orientalmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448917,2022-02-20T18:14:50+00:00,yes,2022-02-23T03:38:32+00:00,yes,Other,7448917.0,http://www.phishtank.com/phish_detail.php?phish_id=7448917,2022-02-20T18:14:50+00:00,yes,2022-02-23T03:38:32+00:00,yes,Other
1681,7448915.0,https://backend.myrtlesmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448915,2022-02-20T18:08:43+00:00,yes,2022-02-23T03:38:35+00:00,yes,Other,7448915.0,http://www.phishtank.com/phish_detail.php?phish_id=7448915,2022-02-20T18:08:43+00:00,yes,2022-02-23T03:38:35+00:00,yes,Other
1682,7448912.0,https://backend.mufgstmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448912,2022-02-20T18:02:37+00:00,yes,2022-02-23T03:38:37+00:00,yes,Other,7448912.0,http://www.phishtank.com/phish_detail.php?phish_id=7448912,2022-02-20T18:02:37+00:00,yes,2022-02-23T03:38:37+00:00,yes,Other
1683,7448906.0,https://backend.kucoinmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448906,2022-02-20T17:50:24+00:00,yes,2022-02-23T03:39:18+00:00,yes,Other,7448906.0,http://www.phishtank.com/phish_detail.php?phish_id=7448906,2022-02-20T17:50:24+00:00,yes,2022-02-23T03:39:18+00:00,yes,Other
1684,7448904.0,https://interbank-personas.web.app,http://www.phishtank.com/phish_detail.php?phish_id=7448904,2022-02-20T17:44:44+00:00,yes,2022-02-26T21:25:05+00:00,yes,Facebook,7448904.0,http://www.phishtank.com/phish_detail.php?phish_id=7448904,2022-02-20T17:44:44+00:00,yes,2022-02-26T21:25:05+00:00,yes,Facebook
1685,7448897.0,https://backend.hrxymkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448897,2022-02-20T17:38:11+00:00,yes,2022-02-23T03:39:46+00:00,yes,Other,7448897.0,http://www.phishtank.com/phish_detail.php?phish_id=7448897,2022-02-20T17:38:11+00:00,yes,2022-02-23T03:39:46+00:00,yes,Other
1686,7448896.0,https://backend.hotforexmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448896,2022-02-20T17:35:08+00:00,yes,2022-02-23T03:39:47+00:00,yes,Other,7448896.0,http://www.phishtank.com/phish_detail.php?phish_id=7448896,2022-02-20T17:35:08+00:00,yes,2022-02-23T03:39:47+00:00,yes,Other
1687,7448893.0,https://backend.gictmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448893,2022-02-20T17:32:05+00:00,yes,2022-02-23T03:39:48+00:00,yes,Other,7448893.0,http://www.phishtank.com/phish_detail.php?phish_id=7448893,2022-02-20T17:32:05+00:00,yes,2022-02-23T03:39:48+00:00,yes,Other
1688,7448884.0,https://backend.dbagpromkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448884,2022-02-20T17:22:57+00:00,yes,2022-02-23T03:39:50+00:00,yes,Other,7448884.0,http://www.phishtank.com/phish_detail.php?phish_id=7448884,2022-02-20T17:22:57+00:00,yes,2022-02-23T03:39:50+00:00,yes,Other
1689,7448882.0,https://backend.cwgtmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448882,2022-02-20T17:19:55+00:00,yes,2022-02-23T03:39:50+00:00,yes,Other,7448882.0,http://www.phishtank.com/phish_detail.php?phish_id=7448882,2022-02-20T17:19:55+00:00,yes,2022-02-23T03:39:50+00:00,yes,Other
1690,7448880.0,https://backend.coppermkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448880,2022-02-20T17:16:51+00:00,yes,2022-02-23T03:39:51+00:00,yes,Other,7448880.0,http://www.phishtank.com/phish_detail.php?phish_id=7448880,2022-02-20T17:16:51+00:00,yes,2022-02-23T03:39:51+00:00,yes,Other
1691,7448876.0,https://backend.cmxtradmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448876,2022-02-20T17:07:42+00:00,yes,2022-02-23T03:40:10+00:00,yes,Other,,,,,,,
1692,7448874.0,https://backend.btchmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448874,2022-02-20T17:01:34+00:00,yes,2022-02-23T03:40:12+00:00,yes,Other,7448874.0,http://www.phishtank.com/phish_detail.php?phish_id=7448874,2022-02-20T17:01:34+00:00,yes,2022-02-23T03:40:12+00:00,yes,Other
1693,7448872.0,https://backend.bsxctmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448872,2022-02-20T16:58:30+00:00,yes,2022-02-23T03:40:12+00:00,yes,Other,7448872.0,http://www.phishtank.com/phish_detail.php?phish_id=7448872,2022-02-20T16:58:30+00:00,yes,2022-02-23T03:40:12+00:00,yes,Other
1694,7448859.0,https://backend.boersemkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448859,2022-02-20T16:55:28+00:00,yes,2022-02-23T03:40:13+00:00,yes,Other,7448859.0,http://www.phishtank.com/phish_detail.php?phish_id=7448859,2022-02-20T16:55:28+00:00,yes,2022-02-23T03:40:13+00:00,yes,Other
1695,7448856.0,https://backend.bmokmkdw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448856,2022-02-20T16:52:24+00:00,yes,2022-02-23T03:40:14+00:00,yes,Other,7448856.0,http://www.phishtank.com/phish_detail.php?phish_id=7448856,2022-02-20T16:52:24+00:00,yes,2022-02-23T03:40:14+00:00,yes,Other
1696,7448849.0,https://backend.bityardmkgw.top/,http://www.phishtank.com/phish_detail.php?phish_id=7448849,2022-02-20T16:46:19+00:00,yes,2022-02-23T03:40:16+00:00,yes,Other,7448849.0,http://www.phishtank.com/phish_detail.php?phish_id=7448849,2022-02-20T16:46:19+00:00,yes,2022-02-23T03:40:16+00:00,yes,Other
1697,7448833.0,https://sites.google.com/view/gsdeaq,http://www.phishtank.com/phish_detail.php?phish_id=7448833,2022-02-20T16:21:42+00:00,yes,2022-02-20T17:11:39+00:00,yes,Facebook,7448833.0,http://www.phishtank.com/phish_detail.php?phish_id=7448833,2022-02-20T16:21:42+00:00,yes,2022-02-20T17:11:39+00:00,yes,Facebook
1698,7448725.0,https://cutt.ly/KODvrym,http://www.phishtank.com/phish_detail.php?phish_id=7448725,2022-02-20T12:58:14+00:00,yes,2022-02-20T13:12:45+00:00,yes,Other,7448725.0,http://www.phishtank.com/phish_detail.php?phish_id=7448725,2022-02-20T12:58:14+00:00,yes,2022-02-20T13:12:45+00:00,yes,Other
1699,7448706.0,https://axielfinity.rakamba.com/,http://www.phishtank.com/phish_detail.php?phish_id=7448706,2022-02-20T12:08:56+00:00,yes,2022-02-26T21:40:44+00:00,yes,Other,7448706.0,http://www.phishtank.com/phish_detail.php?phish_id=7448706,2022-02-20T12:08:56+00:00,yes,2022-02-26T21:40:44+00:00,yes,Other
1700,7448702.0,https://www.pilatesonline.ie/,http://www.phishtank.com/phish_detail.php?phish_id=7448702,2022-02-20T11:50:24+00:00,yes,2022-03-12T22:05:38+00:00,yes,Other,7448702.0,http://www.phishtank.com/phish_detail.php?phish_id=7448702,2022-02-20T11:50:24+00:00,yes,2022-03-12T22:05:38+00:00,yes,Other
1701,7448701.0,https://dicantrelend.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7448701,2022-02-20T11:41:23+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other,7448701.0,http://www.phishtank.com/phish_detail.php?phish_id=7448701,2022-02-20T11:41:23+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other
1702,7448604.0,http://absaauctioncentre.co.za/,http://www.phishtank.com/phish_detail.php?phish_id=7448604,2022-02-20T03:05:37+00:00,yes,2022-02-20T13:12:46+00:00,yes,ABSA Bank,7448604.0,http://www.phishtank.com/phish_detail.php?phish_id=7448604,2022-02-20T03:05:37+00:00,yes,2022-02-20T13:12:46+00:00,yes,ABSA Bank
1703,7448530.0,https://outlok.formaloo.net/0f0zx,http://www.phishtank.com/phish_detail.php?phish_id=7448530,2022-02-19T23:11:45+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other,7448530.0,http://www.phishtank.com/phish_detail.php?phish_id=7448530,2022-02-19T23:11:45+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other
1704,7448528.0,http://officeonline.manifo.com/,http://www.phishtank.com/phish_detail.php?phish_id=7448528,2022-02-19T23:08:12+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other,7448528.0,http://www.phishtank.com/phish_detail.php?phish_id=7448528,2022-02-19T23:08:12+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other
1705,7448518.0,https://share.ebforms.com/5770166615932928,http://www.phishtank.com/phish_detail.php?phish_id=7448518,2022-02-19T22:43:47+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other,7448518.0,http://www.phishtank.com/phish_detail.php?phish_id=7448518,2022-02-19T22:43:47+00:00,yes,2022-02-20T13:12:46+00:00,yes,Other
1706,7448496.0,https://sites.google.com/view/sadcfasdc?Facebook-Security/,http://www.phishtank.com/phish_detail.php?phish_id=7448496,2022-02-19T21:32:37+00:00,yes,2022-02-20T13:12:46+00:00,yes,Facebook,7448496.0,http://www.phishtank.com/phish_detail.php?phish_id=7448496,2022-02-19T21:32:37+00:00,yes,2022-02-20T13:12:46+00:00,yes,Facebook
1707,7448469.0,https://www.boombcrypto.com/,http://www.phishtank.com/phish_detail.php?phish_id=7448469,2022-02-19T19:18:18+00:00,yes,2022-03-16T06:06:14+00:00,yes,Other,7448469.0,http://www.phishtank.com/phish_detail.php?phish_id=7448469,2022-02-19T19:18:18+00:00,yes,2022-03-16T06:06:14+00:00,yes,Other
1708,7448432.0,http://homeopathyfiles.com/emr.nairs/mccb.php,http://www.phishtank.com/phish_detail.php?phish_id=7448432,2022-02-19T18:02:19+00:00,yes,2022-02-19T18:03:20+00:00,yes,ABSA Bank,7448432.0,http://www.phishtank.com/phish_detail.php?phish_id=7448432,2022-02-19T18:02:19+00:00,yes,2022-02-19T18:03:20+00:00,yes,ABSA Bank
1709,7448417.0,http://ighgroup.com/news/css/,http://www.phishtank.com/phish_detail.php?phish_id=7448417,2022-02-19T17:51:50+00:00,yes,2022-02-19T18:03:20+00:00,yes,Other,7448417.0,http://www.phishtank.com/phish_detail.php?phish_id=7448417,2022-02-19T17:51:50+00:00,yes,2022-02-19T18:03:20+00:00,yes,Other
1710,7448351.0,https://www.cuisine-house.com/readme.php,http://www.phishtank.com/phish_detail.php?phish_id=7448351,2022-02-19T15:18:35+00:00,yes,2022-02-19T15:51:55+00:00,yes,Other,,,,,,,
1711,7448348.0,http://itausontermats.x10.mx/,http://www.phishtank.com/phish_detail.php?phish_id=7448348,2022-02-19T15:00:50+00:00,yes,2022-02-21T19:12:44+00:00,yes,Other,7448348.0,http://www.phishtank.com/phish_detail.php?phish_id=7448348,2022-02-19T15:00:50+00:00,yes,2022-02-21T19:12:44+00:00,yes,Other
1712,7448347.0,http://home-serviuru01.x10.mx/,http://www.phishtank.com/phish_detail.php?phish_id=7448347,2022-02-19T15:00:49+00:00,yes,2022-02-28T21:37:47+00:00,yes,Other,7448347.0,http://www.phishtank.com/phish_detail.php?phish_id=7448347,2022-02-19T15:00:49+00:00,yes,2022-02-28T21:37:47+00:00,yes,Other
1713,7448286.0,http://perrypipe.com/.anjelo/emr.nairs/mccb.php,http://www.phishtank.com/phish_detail.php?phish_id=7448286,2022-02-19T13:04:28+00:00,yes,2022-02-19T13:12:20+00:00,yes,ABSA Bank,7448286.0,http://www.phishtank.com/phish_detail.php?phish_id=7448286,2022-02-19T13:04:28+00:00,yes,2022-02-19T13:12:20+00:00,yes,ABSA Bank
1714,7448248.0,http://162.144.102.39/dme.enir/narc.php,http://www.phishtank.com/phish_detail.php?phish_id=7448248,2022-02-19T12:06:40+00:00,yes,2022-02-20T13:12:47+00:00,yes,ABSA Bank,7448248.0,http://www.phishtank.com/phish_detail.php?phish_id=7448248,2022-02-19T12:06:40+00:00,yes,2022-02-20T13:12:47+00:00,yes,ABSA Bank
1715,7448206.0,https://repar.cm/emr.nairs/mccb.php,http://www.phishtank.com/phish_detail.php?phish_id=7448206,2022-02-19T10:23:51+00:00,yes,2022-02-20T13:12:47+00:00,yes,ABSA Bank,7448206.0,http://www.phishtank.com/phish_detail.php?phish_id=7448206,2022-02-19T10:23:51+00:00,yes,2022-02-20T13:12:47+00:00,yes,ABSA Bank
1716,7448086.0,https://app.polygon2bridge.com/index.php?manage=wallet0xe4eSESSIONx0x1d0dfe5x,http://www.phishtank.com/phish_detail.php?phish_id=7448086,2022-02-19T03:04:33+00:00,yes,2022-02-20T17:41:14+00:00,yes,Other,7448086.0,http://www.phishtank.com/phish_detail.php?phish_id=7448086,2022-02-19T03:04:33+00:00,yes,2022-02-20T17:41:14+00:00,yes,Other
1717,7448059.0,https://www.kadeng.xyz/app/#/,http://www.phishtank.com/phish_detail.php?phish_id=7448059,2022-02-19T02:01:59+00:00,yes,2022-03-02T07:59:45+00:00,yes,Other,,,,,,,
1718,7448049.0,https://plumasbank-com.stg.q2sites.com/,http://www.phishtank.com/phish_detail.php?phish_id=7448049,2022-02-19T00:47:15+00:00,yes,2022-03-02T07:59:29+00:00,yes,Other,7448049.0,http://www.phishtank.com/phish_detail.php?phish_id=7448049,2022-02-19T00:47:15+00:00,yes,2022-03-02T07:59:29+00:00,yes,Other
1719,7448014.0,https://docs.google.com/forms/d/e/1FAIpQLSdRK4XNdJAt7QhzAWgSc96ChkGKG66DcWRujwfKgJHzKMZHqg/viewform?usp=pp_url,http://www.phishtank.com/phish_detail.php?phish_id=7448014,2022-02-18T22:07:17+00:00,yes,2022-02-19T00:21:48+00:00,yes,Other,7448014.0,http://www.phishtank.com/phish_detail.php?phish_id=7448014,2022-02-18T22:07:17+00:00,yes,2022-02-19T00:21:48+00:00,yes,Other
1720,7447981.0,http://janeryder.com/janeryder?em=dics@castellonear.es,http://www.phishtank.com/phish_detail.php?phish_id=7447981,2022-02-18T20:59:48+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other,7447981.0,http://www.phishtank.com/phish_detail.php?phish_id=7447981,2022-02-18T20:59:48+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other
1721,7447982.0,http://janeryder.com/janeryder/?em=dics@castellonear.es,http://www.phishtank.com/phish_detail.php?phish_id=7447982,2022-02-18T20:59:48+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other,7447982.0,http://www.phishtank.com/phish_detail.php?phish_id=7447982,2022-02-18T20:59:48+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other
1722,7447978.0,https://docs.google.com/forms/d/e/1FAIpQLSdqW4xjzFD5oG8G7CVQTw6O8pS38OpUaPadMrBM-XUd-NWWkQ/viewform?usp=pp_url,http://www.phishtank.com/phish_detail.php?phish_id=7447978,2022-02-18T20:53:14+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other,7447978.0,http://www.phishtank.com/phish_detail.php?phish_id=7447978,2022-02-18T20:53:14+00:00,yes,2022-02-18T21:12:46+00:00,yes,Other
1723,7447940.0,https://www.safalpp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7447940,2022-02-18T19:05:26+00:00,yes,2022-03-02T08:02:12+00:00,yes,Other,7447940.0,http://www.phishtank.com/phish_detail.php?phish_id=7447940,2022-02-18T19:05:26+00:00,yes,2022-03-02T08:02:12+00:00,yes,Other
1724,7447658.0,https://sites.google.com/view/verificati-ob/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7447658,2022-02-18T16:35:56+00:00,yes,2022-02-18T16:41:24+00:00,yes,Other,7447658.0,http://www.phishtank.com/phish_detail.php?phish_id=7447658,2022-02-18T16:35:56+00:00,yes,2022-02-18T16:41:24+00:00,yes,Other
1725,7447642.0,https://gpcarautocenter-web-sand-home.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7447642,2022-02-18T16:16:55+00:00,yes,2022-03-02T08:08:40+00:00,yes,Other,7447642.0,http://www.phishtank.com/phish_detail.php?phish_id=7447642,2022-02-18T16:16:55+00:00,yes,2022-03-02T08:08:40+00:00,yes,Other
1726,7447640.0,https://cbskateshoop.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7447640,2022-02-18T16:08:22+00:00,yes,2022-03-02T08:08:34+00:00,yes,Other,7447640.0,http://www.phishtank.com/phish_detail.php?phish_id=7447640,2022-02-18T16:08:22+00:00,yes,2022-03-02T08:08:34+00:00,yes,Other
1727,7447623.0,https://backend.bhiflyk82221.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447623,2022-02-18T15:45:40+00:00,yes,2022-02-19T21:32:09+00:00,yes,Other,7447623.0,http://www.phishtank.com/phish_detail.php?phish_id=7447623,2022-02-18T15:45:40+00:00,yes,2022-02-19T21:32:09+00:00,yes,Other
1728,7447622.0,https://backend.bhiflyk76537.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447622,2022-02-18T15:45:18+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other,7447622.0,http://www.phishtank.com/phish_detail.php?phish_id=7447622,2022-02-18T15:45:18+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other
1729,7447621.0,https://backend.bhiflyk74748.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447621,2022-02-18T15:44:57+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other,7447621.0,http://www.phishtank.com/phish_detail.php?phish_id=7447621,2022-02-18T15:44:57+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other
1730,7447619.0,https://backend.bhiflyk74074.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447619,2022-02-18T15:44:36+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other,7447619.0,http://www.phishtank.com/phish_detail.php?phish_id=7447619,2022-02-18T15:44:36+00:00,yes,2022-02-19T21:32:10+00:00,yes,Other
1731,7447618.0,https://backend.bhiflyk69753.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447618,2022-02-18T15:44:15+00:00,yes,2022-02-19T21:32:11+00:00,yes,Other,7447618.0,http://www.phishtank.com/phish_detail.php?phish_id=7447618,2022-02-18T15:44:15+00:00,yes,2022-02-19T21:32:11+00:00,yes,Other
1732,7447616.0,https://backend.bhiflyk63663.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447616,2022-02-18T15:43:53+00:00,yes,2022-02-19T21:32:11+00:00,yes,Other,7447616.0,http://www.phishtank.com/phish_detail.php?phish_id=7447616,2022-02-18T15:43:53+00:00,yes,2022-02-19T21:32:11+00:00,yes,Other
1733,7447614.0,https://backend.bhiflyk59286.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447614,2022-02-18T15:43:31+00:00,yes,2022-02-19T21:32:22+00:00,yes,Other,7447614.0,http://www.phishtank.com/phish_detail.php?phish_id=7447614,2022-02-18T15:43:31+00:00,yes,2022-02-19T21:32:22+00:00,yes,Other
1734,7447611.0,https://backend.bhiflyk56478.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447611,2022-02-18T15:42:51+00:00,yes,2022-02-19T21:31:40+00:00,yes,Other,7447611.0,http://www.phishtank.com/phish_detail.php?phish_id=7447611,2022-02-18T15:42:51+00:00,yes,2022-02-19T21:31:40+00:00,yes,Other
1735,7447608.0,https://backend.bhiflyk48573.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447608,2022-02-18T15:42:06+00:00,yes,2022-02-19T21:31:41+00:00,yes,Other,7447608.0,http://www.phishtank.com/phish_detail.php?phish_id=7447608,2022-02-18T15:42:06+00:00,yes,2022-02-19T21:31:41+00:00,yes,Other
1736,7447606.0,https://backend.bhiflyk47323.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447606,2022-02-18T15:41:25+00:00,yes,2022-02-19T21:31:43+00:00,yes,Other,7447606.0,http://www.phishtank.com/phish_detail.php?phish_id=7447606,2022-02-18T15:41:25+00:00,yes,2022-02-19T21:31:43+00:00,yes,Other
1737,7447605.0,https://backend.bhiflyk47155.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447605,2022-02-18T15:41:05+00:00,yes,2022-02-19T21:31:44+00:00,yes,Other,7447605.0,http://www.phishtank.com/phish_detail.php?phish_id=7447605,2022-02-18T15:41:05+00:00,yes,2022-02-19T21:31:44+00:00,yes,Other
1738,7447604.0,https://backend.bhiflyk45387.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447604,2022-02-18T15:40:42+00:00,yes,2022-02-19T21:31:45+00:00,yes,Other,7447604.0,http://www.phishtank.com/phish_detail.php?phish_id=7447604,2022-02-18T15:40:42+00:00,yes,2022-02-19T21:31:45+00:00,yes,Other
1739,7447603.0,https://backend.bhiflyk4532.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447603,2022-02-18T15:40:32+00:00,yes,2022-02-19T21:31:47+00:00,yes,Other,7447603.0,http://www.phishtank.com/phish_detail.php?phish_id=7447603,2022-02-18T15:40:32+00:00,yes,2022-02-19T21:31:47+00:00,yes,Other
1740,7447602.0,https://backend.bhiflyk43673.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447602,2022-02-18T15:40:09+00:00,yes,2022-02-19T21:32:23+00:00,yes,Other,7447602.0,http://www.phishtank.com/phish_detail.php?phish_id=7447602,2022-02-18T15:40:09+00:00,yes,2022-02-19T21:32:23+00:00,yes,Other
1741,7447600.0,https://backend.bhiflyk43373.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447600,2022-02-18T15:39:50+00:00,yes,2022-02-19T21:32:38+00:00,yes,Other,7447600.0,http://www.phishtank.com/phish_detail.php?phish_id=7447600,2022-02-18T15:39:50+00:00,yes,2022-02-19T21:32:38+00:00,yes,Other
1742,7447598.0,https://backend.bhiflyk42563.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447598,2022-02-18T15:39:26+00:00,yes,2022-02-19T21:32:39+00:00,yes,Other,7447598.0,http://www.phishtank.com/phish_detail.php?phish_id=7447598,2022-02-18T15:39:26+00:00,yes,2022-02-19T21:32:39+00:00,yes,Other
1743,7447595.0,https://backend.bhiflyk42562.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447595,2022-02-18T15:39:07+00:00,yes,2022-02-19T21:32:39+00:00,yes,Other,7447595.0,http://www.phishtank.com/phish_detail.php?phish_id=7447595,2022-02-18T15:39:07+00:00,yes,2022-02-19T21:32:39+00:00,yes,Other
1744,7447594.0,https://backend.bhiflyk42378.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447594,2022-02-18T15:38:45+00:00,yes,2022-02-19T21:32:50+00:00,yes,Other,7447594.0,http://www.phishtank.com/phish_detail.php?phish_id=7447594,2022-02-18T15:38:45+00:00,yes,2022-02-19T21:32:50+00:00,yes,Other
1745,7447592.0,https://backend.bhiflyk41548.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447592,2022-02-18T15:38:25+00:00,yes,2022-02-19T21:32:51+00:00,yes,Other,7447592.0,http://www.phishtank.com/phish_detail.php?phish_id=7447592,2022-02-18T15:38:25+00:00,yes,2022-02-19T21:32:51+00:00,yes,Other
1746,7447590.0,https://backend.bhiflyk41387.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7447590,2022-02-18T15:38:02+00:00,yes,2022-02-19T21:32:51+00:00,yes,Other,7447590.0,http://www.phishtank.com/phish_detail.php?phish_id=7447590,2022-02-18T15:38:02+00:00,yes,2022-02-19T21:32:51+00:00,yes,Other
